0,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.011168106459081173,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.022323845885694027,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.03350406512618065,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.04460638202726841,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.05578832235187292,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.06693163048475981,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.07806862704455853,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.08928524795919657,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.10045080445706844,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.1115655517205596,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
0.12272071745246649,0.0,-9.446750578372352e+21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-15.058799743652344,1.4789999723434448,-0.0026000000070780516,
