frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
22,0.733333,0.026026,-0.020485,-0.987065,-2.155325,-4.354540,6.407656,-0.003599,0.070001,-0.017601,0.012976,0.000000,0.214317,-0.006789,0.171737,0.326733,-0.000000,0.025220,0.000437,-0.015334,0.114967,0.000380,-0.032011,0.114535,0.000250,-0.059650,0.105403,0.050353,0.053674,0.089806,0.012256,0.053356,0.110753,0.037409,0.057433,0.103450,0.020482,-0.026421,0.101758,0.000391,-0.025070,0.111722,-0.049238,0.053998,0.090229,-0.010967,0.053431,0.110851,-0.036154,0.057673,0.103763,-0.019792,-0.026287,0.101929,0.010468,-0.017004,0.107311,-0.009669,-0.016937,0.107397,0.008361,-0.022296,0.106040,-0.007608,-0.022243,0.106108,0.008345,-0.025326,0.104783,-0.007623,-0.025273,0.104851,0.010418,-0.030475,0.105977,-0.009720,-0.030409,0.106062,0.000410,-0.021117,0.112986,0.016308,-0.024846,0.099305,-0.015629,-0.024740,0.099441,0.032833,-0.025005,0.095984,-0.032182,-0.024790,0.096259
23,0.766667,0.026291,-0.020784,-0.986911,-2.179926,-4.576148,6.213844,-0.001076,0.064732,-0.006975,0.000158,0.000000,0.231269,-0.002035,0.154869,0.347514,0.000000,0.016593,0.000425,-0.015206,0.114992,0.000370,-0.032051,0.114516,0.000244,-0.059660,0.105366,0.050343,0.053710,0.089799,0.012266,0.053400,0.110743,0.037412,0.057481,0.103438,0.020526,-0.026312,0.101723,0.000380,-0.025131,0.111711,-0.049248,0.054028,0.090214,-0.011001,0.053475,0.110840,-0.036180,0.057717,0.103745,-0.019854,-0.026183,0.101889,0.010484,-0.016903,0.107341,-0.009706,-0.016839,0.107424,0.008374,-0.022184,0.106071,-0.007641,-0.022133,0.106137,0.008359,-0.025349,0.104772,-0.007657,-0.025298,0.104838,0.010435,-0.030480,0.105967,-0.009755,-0.030416,0.106050,0.000399,-0.021001,0.113018,0.016346,-0.024743,0.099273,-0.015685,-0.024641,0.099405,0.032848,-0.024944,0.095974,-0.032214,-0.024737,0.096242
24,0.800000,0.031173,-0.021511,-0.986229,-2.022568,-6.937722,5.623306,-0.000288,0.002637,-0.002103,0.046622,0.000000,0.070790,-0.000546,0.040908,0.366541,0.000000,0.042344,0.000339,-0.015977,0.114783,0.000245,-0.033001,0.113902,0.000065,-0.060606,0.104535,0.050319,0.052907,0.090127,0.013071,0.053574,0.110972,0.037977,0.057107,0.103679,0.021876,-0.025280,0.100285,0.000270,-0.026595,0.111402,-0.049095,0.053419,0.090499,-0.011687,0.053702,0.111064,-0.036609,0.057492,0.103958,-0.021403,-0.025052,0.100444,0.011123,-0.017347,0.107186,-0.010516,-0.017233,0.107265,0.008924,-0.022295,0.105895,-0.008379,-0.022204,0.105959,0.008898,-0.026252,0.104363,-0.008405,-0.026161,0.104427,0.011046,-0.030914,0.105542,-0.010594,-0.030800,0.105622,0.000303,-0.021434,0.112948,0.017537,-0.024180,0.097975,-0.017070,-0.023998,0.098103,0.033395,-0.025001,0.095235,-0.032955,-0.024651,0.095480
25,0.833333,0.032404,-0.020610,-0.985932,-2.188630,-6.917422,5.376511,0.006373,-0.015619,-0.001102,0.088492,0.000000,0.161396,-0.000276,0.122162,0.367807,0.000000,0.072784,0.000384,-0.015496,0.114941,0.000288,-0.034164,0.114006,0.000117,-0.060869,0.104103,0.050263,0.052611,0.090090,0.013243,0.053843,0.110882,0.038093,0.056973,0.103619,0.020697,-0.026657,0.101423,0.000311,-0.027320,0.111262,-0.049019,0.053099,0.090488,-0.011824,0.053966,0.110983,-0.036699,0.057340,0.103918,-0.020146,-0.026457,0.101586,0.010555,-0.017221,0.107253,-0.009866,-0.017121,0.107334,0.008424,-0.022443,0.105970,-0.007797,-0.022364,0.106035,0.008395,-0.027106,0.104267,-0.007826,-0.027026,0.104332,0.010475,-0.032189,0.105450,-0.009947,-0.032088,0.105532,0.000347,-0.021242,0.112979,0.016494,-0.025194,0.099002,-0.015948,-0.025035,0.099132,0.032894,-0.025255,0.095812,-0.032374,-0.024934,0.096073
26,0.866667,0.031597,-0.019608,-0.985900,-2.604546,-6.060377,5.626493,0.033364,-0.014591,-0.000566,0.061976,0.000000,0.229606,-0.000138,0.157556,0.316431,0.000000,0.046032,0.000499,-0.016020,0.114811,0.000413,-0.032863,0.114366,0.000231,-0.060126,0.104928,0.050423,0.053373,0.089940,0.013658,0.054294,0.110832,0.038401,0.057829,0.103437,0.020460,-0.026717,0.101754,0.000434,-0.025898,0.111552,-0.048995,0.053866,0.090435,-0.012017,0.054421,0.110960,-0.036796,0.058201,0.103811,-0.019698,-0.026518,0.101956,0.010493,-0.017491,0.107135,-0.009586,-0.017392,0.107236,0.008379,-0.022791,0.105858,-0.007538,-0.022712,0.105938,0.008357,-0.026027,0.104602,-0.007560,-0.025949,0.104683,0.010419,-0.031205,0.105787,-0.009661,-0.031106,0.105888,0.000461,-0.021677,0.112816,0.016293,-0.025274,0.099301,-0.015541,-0.025117,0.099461,0.032842,-0.025222,0.095950,-0.032122,-0.024901,0.096277
27,0.900000,0.031635,-0.019295,-0.985938,-2.469358,-5.687778,5.444378,0.005323,0.011773,-0.000286,0.083068,0.000000,0.262629,-0.000068,0.119075,0.294317,0.000000,0.037218,0.000405,-0.016062,0.114801,0.000331,-0.032882,0.114402,0.000174,-0.060091,0.104943,0.050256,0.052589,0.090013,0.012844,0.053597,0.110815,0.037821,0.056761,0.103590,0.020255,-0.025990,0.101972,0.000349,-0.025869,0.111559,-0.049036,0.053025,0.090428,-0.011445,0.053703,0.110917,-0.036452,0.057087,0.103901,-0.019635,-0.025818,0.102137,0.010341,-0.017338,0.107248,-0.009604,-0.017252,0.107330,0.008239,-0.022669,0.105971,-0.007559,-0.022600,0.106036,0.008220,-0.025849,0.104745,-0.007577,-0.025780,0.104810,0.010277,-0.031011,0.105933,-0.009668,-0.030925,0.106016,0.000372,-0.021722,0.112794,0.016102,-0.024772,0.099488,-0.015493,-0.024636,0.099618,0.032713,-0.024970,0.096051,-0.032132,-0.024690,0.096319
28,0.933333,0.031346,-0.018901,-0.986864,-2.469559,-4.707453,4.429316,-0.002847,0.004482,-0.000071,0.032655,0.000000,0.291583,-0.000016,-0.014404,0.304557,0.000000,0.022938,0.000332,-0.015537,0.114914,0.000269,-0.032197,0.114644,0.000137,-0.059568,0.105386,0.050268,0.053833,0.089806,0.012926,0.054203,0.110684,0.037842,0.058022,0.103337,0.019905,-0.024181,0.102475,0.000286,-0.025084,0.111725,-0.049244,0.054207,0.090148,-0.011757,0.054296,0.110769,-0.036694,0.058302,0.103593,-0.019388,-0.024036,0.102608,0.010127,-0.016569,0.107625,-0.009520,-0.016497,0.107691,0.008045,-0.021971,0.106360,-0.007487,-0.021914,0.106413,0.008031,-0.024864,0.105202,-0.007502,-0.024806,0.105254,0.010073,-0.029990,0.106406,-0.009574,-0.029917,0.106473,0.000303,-0.021311,0.112889,0.015785,-0.023337,0.099927,-0.015280,-0.023223,0.100032,0.032527,-0.024256,0.096278,-0.032053,-0.024017,0.096497
29,0.966667,0.030750,-0.019403,-0.986904,-2.100031,-3.931407,3.718119,-0.002164,0.015089,0.010312,-0.012240,0.000000,0.209853,-0.000008,0.013355,0.311038,0.000000,0.034559,0.000229,-0.015567,0.114844,0.000186,-0.032327,0.114409,0.000096,-0.059713,0.105121,0.050202,0.054648,0.089691,0.012601,0.054325,0.110614,0.037571,0.058682,0.103222,0.020675,-0.024624,0.101629,0.000196,-0.025527,0.111643,-0.049483,0.054907,0.089931,-0.011784,0.054389,0.110673,-0.036766,0.058876,0.103401,-0.020324,-0.024521,0.101725,0.010458,-0.016715,0.107380,-0.010041,-0.016663,0.107428,0.008338,-0.021931,0.106123,-0.007953,-0.021890,0.106161,0.008326,-0.025299,0.104847,-0.007964,-0.025258,0.104886,0.010422,-0.030247,0.106062,-0.010078,-0.030196,0.106110,0.000210,-0.021137,0.112922,0.016463,-0.023657,0.099180,-0.016118,-0.023575,0.099256,0.032832,-0.024249,0.095968,-0.032506,-0.024085,0.096120
30,1.000000,0.030500,-0.019611,-0.986887,-1.984129,-3.742954,3.559784,-0.001371,0.017656,0.012140,-0.017629,0.000000,0.190005,-0.000004,0.027334,0.313803,0.000000,0.037875,0.000240,-0.015583,0.114845,0.000195,-0.032348,0.114414,0.000101,-0.059727,0.105120,0.050204,0.054609,0.089697,0.012610,0.054314,0.110618,0.037579,0.058648,0.103229,0.020638,-0.024658,0.101667,0.000206,-0.025531,0.111641,-0.049474,0.054872,0.089942,-0.011779,0.054378,0.110678,-0.036761,0.058844,0.103411,-0.020269,-0.024550,0.101767,0.010446,-0.016733,0.107385,-0.010007,-0.016679,0.107435,0.008327,-0.021959,0.106126,-0.007922,-0.021916,0.106166,0.008315,-0.025309,0.104854,-0.007934,-0.025266,0.104894,0.010407,-0.030270,0.106068,-0.010046,-0.030217,0.106118,0.000221,-0.021164,0.112917,0.016430,-0.023686,0.099214,-0.016068,-0.023601,0.099293,0.032820,-0.024278,0.095979,-0.032477,-0.024106,0.096139
31,1.033333,0.027905,-0.019831,-0.986352,-1.454579,-1.885256,2.673895,-0.000439,0.035246,-0.001255,0.017640,0.000000,0.105744,-0.000001,0.124386,0.295089,0.000000,0.078146,0.000128,-0.015644,0.114755,0.000113,-0.033185,0.114106,0.000081,-0.060119,0.104477,0.049924,0.054283,0.089669,0.012206,0.054412,0.110473,0.037234,0.058326,0.103197,0.021225,-0.025369,0.101019,0.000115,-0.026617,0.111441,-0.049607,0.054367,0.089794,-0.011836,0.054432,0.110504,-0.036876,0.058388,0.103291,-0.021018,-0.025336,0.101071,0.010678,-0.016905,0.107085,-0.010443,-0.016888,0.107111,0.008534,-0.021990,0.105840,-0.008310,-0.021977,0.105860,0.008529,-0.026299,0.104364,-0.008315,-0.026286,0.104385,0.010666,-0.031157,0.105595,-0.010456,-0.031141,0.105621,0.000122,-0.021006,0.112919,0.016945,-0.024277,0.098648,-0.016742,-0.024251,0.098689,0.033044,-0.024228,0.095794,-0.032847,-0.024178,0.095874
32,1.066667,0.027300,-0.019940,-0.986299,-1.352441,-1.546098,2.582802,-0.000234,0.033511,-0.001400,0.022473,0.000000,0.103106,-0.000000,0.128463,0.293616,0.000000,0.081334,0.000137,-0.015644,0.114761,0.000120,-0.033130,0.114127,0.000083,-0.060095,0.104520,0.049932,0.054275,0.089672,0.012218,0.054404,0.110479,0.037244,0.058318,0.103201,0.021183,-0.025338,0.101065,0.000123,-0.026544,0.111454,-0.049600,0.054365,0.089802,-0.011832,0.054425,0.110510,-0.036870,0.058385,0.103298,-0.020963,-0.025299,0.101120,0.010662,-0.016899,0.107103,-0.010410,-0.016880,0.107131,0.008520,-0.021995,0.105857,-0.008280,-0.021980,0.105879,0.008514,-0.026236,0.104396,-0.008286,-0.026221,0.104418,0.010647,-0.031103,0.105625,-0.010425,-0.031084,0.105653,0.000130,-0.021022,0.112918,0.016908,-0.024250,0.098687,-0.016692,-0.024219,0.098732,0.033028,-0.024239,0.095806,-0.032819,-0.024179,0.095894
33,1.100000,0.027309,-0.019602,-0.986188,-1.412694,-1.212208,1.562823,0.028024,-0.000754,-0.001006,0.044984,0.000000,0.155665,-0.000000,0.128169,0.306426,0.000000,0.091836,0.000073,-0.015258,0.114867,0.000058,-0.033643,0.114156,0.000030,-0.060223,0.104311,0.049829,0.054389,0.089693,0.012910,0.055227,0.110433,0.037686,0.058869,0.103109,0.020684,-0.025265,0.101545,0.000061,-0.026899,0.111391,-0.049613,0.054463,0.089768,-0.012662,0.055246,0.110453,-0.037443,0.058925,0.103166,-0.020573,-0.025233,0.101575,0.010381,-0.016605,0.107262,-0.010248,-0.016589,0.107277,0.008264,-0.021802,0.106019,-0.008141,-0.021789,0.106031,0.008259,-0.026495,0.104432,-0.008146,-0.026482,0.104444,0.010368,-0.031477,0.105667,-0.010260,-0.031461,0.105682,0.000067,-0.020787,0.112980,0.016459,-0.024169,0.099115,-0.016350,-0.024144,0.099139,0.032779,-0.024148,0.096048,-0.032674,-0.024097,0.096096
34,1.133333,0.025244,-0.020010,-0.986788,-1.235404,0.141695,1.518173,0.036419,-0.007464,-0.000622,0.065825,0.000000,0.219456,-0.000000,0.121811,0.294255,0.000000,0.078056,0.000086,-0.015281,0.114872,0.000087,-0.033114,0.114380,0.000081,-0.059845,0.104701,0.049749,0.054233,0.089687,0.012888,0.055312,0.110390,0.037653,0.058760,0.103096,0.020277,-0.025117,0.101997,0.000084,-0.026217,0.111526,-0.049623,0.054230,0.089758,-0.012731,0.055311,0.110409,-0.037508,0.058757,0.103150,-0.020122,-0.025119,0.102027,0.010181,-0.016532,0.107323,-0.010019,-0.016533,0.107338,0.008092,-0.021826,0.106085,-0.007932,-0.021827,0.106096,0.008091,-0.025939,0.104669,-0.007933,-0.025940,0.104681,0.010180,-0.031023,0.105909,-0.010019,-0.031024,0.105924,0.000085,-0.020862,0.112942,0.016099,-0.024046,0.099518,-0.015949,-0.024048,0.099542,0.032609,-0.024032,0.096257,-0.032463,-0.024035,0.096305
35,1.166667,0.023859,-0.019313,-0.986067,-1.795106,1.287369,0.882832,0.020705,-0.004397,-0.000194,0.141272,0.000000,0.070699,-0.000000,0.128006,0.313007,0.000000,0.083545,0.000082,-0.015204,0.114828,0.000087,-0.033013,0.114077,0.000089,-0.060010,0.104502,0.049590,0.053118,0.089814,0.012723,0.055066,0.110380,0.037534,0.057710,0.103240,0.021507,-0.025274,0.100757,0.000083,-0.026561,0.111461,-0.049512,0.053083,0.089878,-0.012619,0.055058,0.110396,-0.037442,0.057683,0.103288,-0.021355,-0.025288,0.100786,0.010793,-0.016618,0.107117,-0.010638,-0.016624,0.107131,0.008637,-0.021639,0.105879,-0.008481,-0.021644,0.105891,0.008637,-0.026236,0.104305,-0.008481,-0.026242,0.104317,0.010796,-0.031018,0.105545,-0.010635,-0.031025,0.105560,0.000082,-0.020575,0.113035,0.017192,-0.024098,0.098417,-0.017045,-0.024109,0.098440,0.033155,-0.024060,0.095715,-0.033011,-0.024081,0.095759
36,1.200000,0.023586,-0.018012,-0.985303,-3.002756,1.300551,-0.140989,0.001368,-0.002628,-0.000103,0.156442,0.000000,0.132032,-0.000000,0.120997,0.378784,0.000000,0.057083,0.000017,-0.014357,0.115074,0.000030,-0.032273,0.114383,0.000048,-0.059536,0.105061,0.049490,0.052746,0.089883,0.012391,0.054768,0.110398,0.037289,0.057236,0.103336,0.020826,-0.025149,0.101404,0.000025,-0.025594,0.111646,-0.049550,0.052676,0.089891,-0.012450,0.054750,0.110399,-0.037353,0.057184,0.103343,-0.020778,-0.025178,0.101407,0.010419,-0.016054,0.107459,-0.010383,-0.016068,0.107460,0.008301,-0.021215,0.106219,-0.008258,-0.021227,0.106220,0.008304,-0.025463,0.104655,-0.008255,-0.025475,0.104656,0.010429,-0.030396,0.105896,-0.010373,-0.030410,0.105897,0.000021,-0.020060,0.113210,0.016582,-0.023773,0.098990,-0.016536,-0.023796,0.098992,0.032826,-0.024027,0.096010,-0.032781,-0.024073,0.096014
37,1.233333,0.022349,-0.017612,-0.984395,-2.849186,1.690315,-1.452982,-0.004570,0.031623,-0.000053,0.219732,0.000000,0.248653,-0.000000,0.221249,0.357160,0.000000,0.086238,-0.000094,-0.014695,0.115040,-0.000073,-0.034100,0.114259,-0.000036,-0.060311,0.104195,0.049251,0.051423,0.090090,0.011829,0.054150,0.110434,0.036879,0.055820,0.103591,0.019845,-0.026666,0.102195,-0.000077,-0.027099,0.111354,-0.049519,0.051319,0.090002,-0.012139,0.054124,0.110412,-0.037181,0.055742,0.103525,-0.019983,-0.026708,0.102156,0.009873,-0.016508,0.107322,-0.010042,-0.016529,0.107303,0.007807,-0.021867,0.106078,-0.007963,-0.021883,0.106063,0.007814,-0.026943,0.104357,-0.007956,-0.026960,0.104342,0.009891,-0.032208,0.105598,-0.010024,-0.032229,0.105579,-0.000086,-0.020488,0.113075,0.015702,-0.025095,0.099699,-0.015838,-0.025129,0.099669,0.032343,-0.024482,0.096426,-0.032475,-0.024550,0.096364
38,1.266667,0.021225,-0.018186,-0.984331,-2.620260,2.012094,-2.244511,-0.004390,0.027266,-0.000027,0.254182,0.000000,0.306747,-0.000000,0.172715,0.351637,0.000000,0.084053,-0.000128,-0.014619,0.115078,-0.000104,-0.033807,0.114379,-0.000058,-0.060136,0.104420,0.049154,0.051041,0.090182,0.011926,0.054204,0.110460,0.036930,0.055559,0.103661,0.019558,-0.025640,0.102525,-0.000109,-0.026711,0.111427,-0.049508,0.050917,0.090058,-0.012339,0.054173,0.110429,-0.037329,0.055466,0.103568,-0.019755,-0.025689,0.102475,0.009712,-0.016230,0.107542,-0.009945,-0.016254,0.107517,0.007662,-0.021646,0.106295,-0.007879,-0.021665,0.106275,0.007670,-0.026424,0.104642,-0.007871,-0.026443,0.104622,0.009733,-0.031678,0.105881,-0.009923,-0.031703,0.105855,-0.000118,-0.020489,0.113081,0.015444,-0.024327,0.099985,-0.015638,-0.024365,0.099945,0.032202,-0.024210,0.096542,-0.032387,-0.024290,0.096460
39,1.300000,0.018278,-0.017735,-0.983346,-2.749951,3.140961,-3.593893,-0.003026,0.014228,-0.000014,0.269835,0.000000,0.288009,-0.000000,0.200911,0.220167,0.000000,0.119417,-0.000261,-0.016607,0.114590,-0.000211,-0.035393,0.113981,-0.000117,-0.061062,0.103461,0.048938,0.050749,0.090370,0.011843,0.054120,0.110573,0.036810,0.055324,0.103824,0.019708,-0.026467,0.102201,-0.000222,-0.028384,0.111091,-0.049659,0.050500,0.090116,-0.012685,0.054058,0.110510,-0.037623,0.055137,0.103632,-0.020113,-0.026570,0.102095,0.009717,-0.017599,0.106944,-0.010194,-0.017651,0.106891,0.007662,-0.022959,0.105683,-0.008105,-0.023000,0.105642,0.007679,-0.027877,0.104167,-0.008088,-0.027917,0.104125,0.009761,-0.033113,0.105399,-0.010149,-0.033165,0.105346,-0.000242,-0.021984,0.112612,0.015569,-0.025471,0.099694,-0.015965,-0.025553,0.099611,0.032215,-0.024536,0.096427,-0.032599,-0.024704,0.096255
40,1.333333,0.017483,-0.017628,-0.983027,-2.774651,3.369784,-3.693810,-0.001834,0.070750,-0.000007,0.197120,0.000000,0.281905,-0.000000,0.217983,0.190120,0.000000,0.119266,-0.000231,-0.016491,0.114617,-0.000184,-0.035024,0.114072,-0.000096,-0.060853,0.103684,0.049099,0.051534,0.090211,0.011120,0.053533,0.110558,0.036333,0.055594,0.103763,0.019677,-0.026599,0.102249,-0.000194,-0.027996,0.111169,-0.049784,0.051290,0.089974,-0.011913,0.053476,0.110503,-0.037103,0.055413,0.103587,-0.020030,-0.026696,0.102155,0.009717,-0.017550,0.106952,-0.010137,-0.017599,0.106905,0.007664,-0.022923,0.105694,-0.008052,-0.022962,0.105657,0.007679,-0.027608,0.104231,-0.008037,-0.027646,0.104194,0.009758,-0.032870,0.105464,-0.010096,-0.032919,0.105417,-0.000213,-0.021898,0.112635,0.015543,-0.025515,0.099739,-0.015889,-0.025592,0.099665,0.032214,-0.024556,0.096451,-0.032549,-0.024715,0.096298
41,1.366667,0.017563,-0.017651,-0.983046,-2.754808,3.299495,-3.519087,-0.001038,0.080686,-0.000003,0.176640,0.000000,0.274439,-0.000000,0.217328,0.193671,0.000000,0.116116,-0.000225,-0.016417,0.114635,-0.000179,-0.034973,0.114079,-0.000093,-0.060826,0.103710,0.049105,0.051545,0.090207,0.011148,0.053557,0.110556,0.036354,0.055617,0.103757,0.019696,-0.026556,0.102238,-0.000189,-0.027950,0.111178,-0.049778,0.051305,0.089975,-0.011927,0.053501,0.110501,-0.037111,0.055439,0.103584,-0.020039,-0.026651,0.102147,0.009729,-0.017498,0.106973,-0.010138,-0.017546,0.106927,0.007676,-0.022868,0.105715,-0.008053,-0.022906,0.105679,0.007690,-0.027564,0.104242,-0.008038,-0.027601,0.104206,0.009769,-0.032820,0.105476,-0.010098,-0.032867,0.105430,-0.000207,-0.021838,0.112654,0.015560,-0.025464,0.099730,-0.015897,-0.025539,0.099658,0.032225,-0.024541,0.096445,-0.032551,-0.024695,0.096296
42,1.400000,0.013608,-0.017907,-0.983498,-2.901052,4.944624,-5.326370,-0.000296,0.084437,-0.000001,0.187648,0.000000,0.391664,-0.000000,0.132900,0.221398,0.000000,0.095775,-0.000477,-0.016486,0.114730,-0.000392,-0.035351,0.114237,-0.000230,-0.061030,0.103748,0.048784,0.051067,0.090558,0.010648,0.052939,0.110813,0.035913,0.054997,0.104114,0.018382,-0.026126,0.103333,-0.000410,-0.027913,0.111157,-0.050072,0.050638,0.090094,-0.012145,0.052840,0.110706,-0.037363,0.054680,0.103770,-0.019141,-0.026290,0.103153,0.008944,-0.017435,0.107333,-0.009818,-0.017517,0.107243,0.006966,-0.023048,0.106045,-0.007779,-0.023113,0.105974,0.006992,-0.027424,0.104611,-0.007753,-0.027488,0.104540,0.009018,-0.032902,0.105824,-0.009743,-0.032984,0.105733,-0.000442,-0.022215,0.112600,0.014374,-0.025193,0.100683,-0.015116,-0.025322,0.100542,0.031542,-0.024675,0.096902,-0.032251,-0.024953,0.096596
43,1.433333,0.013245,-0.017745,-0.983482,-2.915634,4.681680,-6.205182,-0.000153,0.136222,-0.000000,0.193919,0.000000,0.428255,-0.000000,0.148166,0.192110,0.000000,0.107619,-0.000539,-0.016936,0.114619,-0.000462,-0.035936,0.114150,-0.000306,-0.061298,0.103431,0.048728,0.050538,0.090613,0.010000,0.052288,0.110819,0.035471,0.054191,0.104239,0.018208,-0.026357,0.103436,-0.000475,-0.028458,0.111048,-0.050079,0.050145,0.090094,-0.011580,0.052201,0.110705,-0.036996,0.053902,0.103858,-0.019092,-0.026504,0.103238,0.008829,-0.017734,0.107208,-0.009821,-0.017808,0.107109,0.006856,-0.023372,0.105918,-0.007791,-0.023429,0.105841,0.006881,-0.027894,0.104499,-0.007765,-0.027951,0.104421,0.008898,-0.033417,0.105712,-0.009752,-0.033491,0.105613,-0.000506,-0.022571,0.112477,0.014215,-0.025511,0.100775,-0.015078,-0.025626,0.100620,0.031433,-0.024749,0.096967,-0.032260,-0.024999,0.096630
44,1.466667,0.013951,-0.017456,-0.983041,-2.906764,3.745782,-6.820582,-0.000077,0.161102,-0.000000,0.185210,0.000000,0.380598,-0.000000,0.199912,0.159770,0.000000,0.109097,-0.000602,-0.017270,0.114497,-0.000544,-0.035569,0.114114,-0.000406,-0.061150,0.103540,0.048749,0.050657,0.090568,0.009788,0.052199,0.110773,0.035332,0.054208,0.104210,0.018607,-0.026911,0.102961,-0.000549,-0.028263,0.111094,-0.050102,0.050345,0.090002,-0.011385,0.052132,0.110651,-0.036864,0.053980,0.103797,-0.019619,-0.027028,0.102742,0.009000,-0.018066,0.106947,-0.010113,-0.018125,0.106838,0.006997,-0.023601,0.105663,-0.008061,-0.023647,0.105577,0.007018,-0.027868,0.104351,-0.008041,-0.027914,0.104264,0.009055,-0.033320,0.105571,-0.010058,-0.033378,0.105462,-0.000574,-0.022708,0.112413,0.014564,-0.025952,0.100358,-0.015552,-0.026044,0.100186,0.031576,-0.024859,0.096801,-0.032529,-0.025055,0.096435
45,1.500000,0.013580,-0.018577,-0.983456,-2.227051,3.686261,-7.509956,-0.000019,0.211246,-0.000000,0.128488,0.000000,0.380587,-0.000000,0.152694,0.175434,0.000000,0.116602,-0.000522,-0.017203,0.114553,-0.000468,-0.036218,0.114020,-0.000346,-0.061530,0.103225,0.048943,0.051040,0.090524,0.009205,0.051411,0.110861,0.034969,0.054113,0.104267,0.018430,-0.026255,0.103200,-0.000472,-0.028817,0.110969,-0.050137,0.050767,0.090023,-0.010609,0.051357,0.110760,-0.036320,0.053917,0.103906,-0.019311,-0.026357,0.103012,0.008953,-0.017912,0.107148,-0.009918,-0.017963,0.107054,0.006960,-0.023496,0.105853,-0.007883,-0.023537,0.105780,0.006980,-0.028149,0.104404,-0.007863,-0.028189,0.104330,0.009003,-0.033603,0.105611,-0.009868,-0.033654,0.105518,-0.000496,-0.022760,0.112430,0.014413,-0.025507,0.100561,-0.015272,-0.025587,0.100414,0.031533,-0.024827,0.096832,-0.032357,-0.024999,0.096515
46,1.533333,0.014381,-0.018792,-0.984214,-2.147497,2.992690,-8.006371,-0.000009,0.196900,-0.000000,0.095169,0.000000,0.464653,-0.000000,0.157243,0.163333,0.000000,0.079295,-0.000607,-0.017068,0.114601,-0.000569,-0.034717,0.114537,-0.000455,-0.060564,0.104243,0.048966,0.051671,0.090425,0.009438,0.051903,0.110785,0.035118,0.054862,0.104120,0.017605,-0.026388,0.103971,-0.000567,-0.027054,0.111332,-0.050208,0.051453,0.089867,-0.010913,0.051859,0.110670,-0.036530,0.054705,0.103717,-0.018659,-0.026465,0.103767,0.008502,-0.017770,0.107241,-0.009630,-0.017809,0.107139,0.006549,-0.023520,0.105954,-0.007637,-0.023550,0.105874,0.006562,-0.026829,0.104886,-0.007624,-0.026859,0.104806,0.008540,-0.032493,0.106103,-0.009592,-0.032532,0.106001,-0.000582,-0.022745,0.112406,0.013673,-0.025493,0.101252,-0.014699,-0.025554,0.101093,0.031125,-0.024756,0.097225,-0.032108,-0.024892,0.096869
