frame,time,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,Brows Inner Up,Brows Inner Down,Brows Outer Up,Brows Outer Down,Lip Stretch,Lip Kiss,Lip Corners Up,Lip Corners Down,Upper Lip Up,Upper Lip Down,Jaw Open,Mouth_Upper_C_tx,Mouth_Upper_C_ty,Mouth_Upper_C_tz,Mouth_Lower_C_tx,Mouth_Lower_C_ty,Mouth_Lower_C_tz,Chin_tx,Chin_ty,Chin_tz,Brow_Outer_L_tx,Brow_Outer_L_ty,Brow_Outer_L_tz,Brow_Inner_L_tx,Brow_Inner_L_ty,Brow_Inner_L_tz,Brow_Middle_L_tx,Brow_Middle_L_ty,Brow_Middle_L_tz,Mouth_Corner_L_tx,Mouth_Corner_L_ty,Mouth_Corner_L_tz,Mouth_Inner_Lower_C_tx,Mouth_Inner_Lower_C_ty,Mouth_Inner_Lower_C_tz,Brow_Outer_R_tx,Brow_Outer_R_ty,Brow_Outer_R_tz,Brow_Inner_R_tx,Brow_Inner_R_ty,Brow_Inner_R_tz,Brow_Middle_R_tx,Brow_Middle_R_ty,Brow_Middle_R_tz,Mouth_Corner_R_tx,Mouth_Corner_R_ty,Mouth_Corner_R_tz,Mouth_Upper_L_tx,Mouth_Upper_L_ty,Mouth_Upper_L_tz,Mouth_Upper_R_tx,Mouth_Upper_R_ty,Mouth_Upper_R_tz,Mouth_Inner_Upper_L_tx,Mouth_Inner_Upper_L_ty,Mouth_Inner_Upper_L_tz,Mouth_Inner_Upper_R_tx,Mouth_Inner_Upper_R_ty,Mouth_Inner_Upper_R_tz,Mouth_Inner_Lower_L_tx,Mouth_Inner_Lower_L_ty,Mouth_Inner_Lower_L_tz,Mouth_Inner_Lower_R_tx,Mouth_Inner_Lower_R_ty,Mouth_Inner_Lower_R_tz,Mouth_Lower_L_tx,Mouth_Lower_L_ty,Mouth_Lower_L_tz,Mouth_Lower_R_tx,Mouth_Lower_R_ty,Mouth_Lower_R_tz,Mouth_Inner_Upper_C_tx,Mouth_Inner_Upper_C_ty,Mouth_Inner_Upper_C_tz,Mouth_Inner_Corner_L_tx,Mouth_Inner_Corner_L_ty,Mouth_Inner_Corner_L_tz,Mouth_Inner_Corner_R_tx,Mouth_Inner_Corner_R_ty,Mouth_Inner_Corner_R_tz,Cheek_L_tx,Cheek_L_ty,Cheek_L_tz,Cheek_R_tx,Cheek_R_ty,Cheek_R_tz
20,0.666667,0.030892,-0.018029,-0.972269,0.757374,4.344328,-0.337697,-0.001998,0.233892,-0.000000,0.359617,0.533486,0.000000,-0.000000,-0.002328,0.000000,0.118420,0.151740,-0.000005,-0.018326,0.112728,-0.000016,-0.030188,0.112388,-0.000041,-0.055101,0.102770,0.049091,0.045518,0.090235,0.009689,0.049163,0.110304,0.035484,0.049049,0.104045,0.026807,-0.019991,0.095548,-0.000012,-0.025619,0.110784,-0.048982,0.045615,0.090245,-0.009568,0.049181,0.110306,-0.035365,0.049119,0.104053,-0.026824,-0.019939,0.095554,0.013403,-0.016949,0.104694,-0.013412,-0.016923,0.104697,0.010957,-0.020805,0.103453,-0.010974,-0.020784,0.103455,0.010953,-0.024321,0.102726,-0.010977,-0.024300,0.102729,0.013393,-0.027654,0.103963,-0.013422,-0.027628,0.103965,-0.000008,-0.021051,0.111511,0.021921,-0.020751,0.093762,-0.021940,-0.020709,0.093767,0.035451,-0.019982,0.093287,-0.035468,-0.019914,0.093295
21,0.700000,0.030402,-0.017906,-0.972362,0.610064,4.588266,-0.456765,-0.000536,0.221302,-0.000000,0.352709,0.530221,0.000000,-0.000000,-0.001603,0.000000,0.114408,0.150338,-0.000006,-0.018386,0.112715,-0.000019,-0.030333,0.112373,-0.000046,-0.055164,0.102696,0.049104,0.045611,0.090225,0.009724,0.049203,0.110305,0.035508,0.049148,0.104031,0.026755,-0.020050,0.095595,-0.000014,-0.025746,0.110759,-0.048989,0.045713,0.090236,-0.009596,0.049223,0.110307,-0.035383,0.049222,0.104039,-0.026774,-0.019994,0.095602,0.013377,-0.016992,0.104678,-0.013388,-0.016964,0.104682,0.010933,-0.020859,0.103437,-0.010952,-0.020836,0.103439,0.010929,-0.024432,0.102705,-0.010956,-0.024409,0.102707,0.013365,-0.027782,0.103941,-0.013399,-0.027754,0.103944,-0.000009,-0.021105,0.111493,0.021875,-0.020820,0.093804,-0.021896,-0.020774,0.093809,0.035427,-0.020000,0.093310,-0.035447,-0.019925,0.093318
22,0.733333,0.030433,-0.017951,-0.972387,0.654231,4.583115,-0.471034,-0.000271,0.219218,-0.000000,0.345968,0.525483,0.000000,-0.000000,0.001718,0.000000,0.118257,0.152668,-0.000006,-0.018395,0.112713,-0.000019,-0.030354,0.112371,-0.000046,-0.055172,0.102686,0.049108,0.045637,0.090222,0.009733,0.049215,0.110305,0.035515,0.049177,0.104027,0.026747,-0.020059,0.095602,-0.000014,-0.025764,0.110756,-0.048991,0.045740,0.090233,-0.009604,0.049235,0.110307,-0.035388,0.049251,0.104035,-0.026767,-0.020002,0.095608,0.013373,-0.016998,0.104676,-0.013384,-0.016970,0.104679,0.010930,-0.020867,0.103435,-0.010949,-0.020844,0.103437,0.010926,-0.024448,0.102701,-0.010953,-0.024424,0.102704,0.013361,-0.027800,0.103938,-0.013396,-0.027772,0.103941,-0.000009,-0.021113,0.111490,0.021868,-0.020830,0.093810,-0.021890,-0.020783,0.093815,0.035424,-0.020002,0.093313,-0.035444,-0.019927,0.093322
23,0.766667,0.030537,-0.018032,-0.972413,0.737064,4.545966,-0.477594,-0.000067,0.217693,-0.000000,0.338646,0.520225,0.000000,-0.000000,0.005515,0.000000,0.123000,0.155467,-0.000006,-0.018400,0.112712,-0.000019,-0.030367,0.112370,-0.000047,-0.055178,0.102679,0.049112,0.045669,0.090218,0.009745,0.049228,0.110305,0.035523,0.049210,0.104022,0.026742,-0.020065,0.095606,-0.000014,-0.025776,0.110754,-0.048993,0.045774,0.090230,-0.009614,0.049249,0.110307,-0.035394,0.049286,0.104031,-0.026762,-0.020007,0.095613,0.013371,-0.017003,0.104675,-0.013382,-0.016974,0.104678,0.010927,-0.020872,0.103433,-0.010947,-0.020849,0.103436,0.010923,-0.024458,0.102699,-0.010951,-0.024435,0.102702,0.013359,-0.027813,0.103936,-0.013393,-0.027784,0.103939,-0.000009,-0.021118,0.111488,0.021863,-0.020837,0.093814,-0.021885,-0.020790,0.093819,0.035421,-0.020004,0.093315,-0.035442,-0.019928,0.093324
24,0.800000,0.030574,-0.018057,-0.972419,0.762874,4.531711,-0.477668,-0.000033,0.217451,-0.000000,0.337098,0.519100,0.000000,-0.000000,0.006338,0.000000,0.124064,0.156088,-0.000006,-0.018401,0.112712,-0.000019,-0.030369,0.112370,-0.000047,-0.055179,0.102678,0.049113,0.045678,0.090217,0.009749,0.049232,0.110305,0.035526,0.049220,0.104021,0.026742,-0.020065,0.095607,-0.000014,-0.025778,0.110753,-0.048994,0.045783,0.090229,-0.009617,0.049253,0.110307,-0.035395,0.049296,0.104029,-0.026762,-0.020008,0.095614,0.013370,-0.017003,0.104674,-0.013381,-0.016974,0.104678,0.010927,-0.020873,0.103433,-0.010947,-0.020850,0.103436,0.010923,-0.024460,0.102699,-0.010951,-0.024436,0.102702,0.013359,-0.027814,0.103936,-0.013393,-0.027785,0.103939,-0.000009,-0.021119,0.111488,0.021863,-0.020838,0.093815,-0.021885,-0.020790,0.093820,0.035421,-0.020004,0.093315,-0.035441,-0.019928,0.093324
25,0.833333,0.030600,-0.018073,-0.972423,0.779951,4.521772,-0.477345,-0.000016,0.217334,-0.000000,0.336260,0.518490,0.000000,-0.000000,0.006787,0.000000,0.124650,0.156429,-0.000006,-0.018402,0.112712,-0.000019,-0.030370,0.112370,-0.000047,-0.055180,0.102677,0.049114,0.045684,0.090217,0.009751,0.049235,0.110305,0.035527,0.049227,0.104020,0.026741,-0.020066,0.095607,-0.000014,-0.025778,0.110753,-0.048994,0.045790,0.090229,-0.009619,0.049256,0.110307,-0.035396,0.049303,0.104029,-0.026761,-0.020008,0.095614,0.013370,-0.017003,0.104674,-0.013381,-0.016975,0.104678,0.010927,-0.020874,0.103433,-0.010947,-0.020850,0.103436,0.010923,-0.024460,0.102699,-0.010951,-0.024437,0.102702,0.013358,-0.027815,0.103935,-0.013393,-0.027786,0.103939,-0.000009,-0.021119,0.111488,0.021863,-0.020838,0.093815,-0.021885,-0.020791,0.093820,0.035421,-0.020004,0.093316,-0.035441,-0.019928,0.093324
26,0.866667,0.030100,-0.018007,-0.971565,0.473456,4.675699,-0.835503,-0.000004,0.144842,-0.000000,0.272028,0.448521,0.000000,0.000785,0.027527,0.000000,0.104065,0.106370,0.000003,-0.018139,0.112810,-0.000005,-0.028943,0.112783,-0.000025,-0.054396,0.103621,0.049252,0.047266,0.090092,0.010548,0.050141,0.110332,0.036055,0.051051,0.103789,0.026208,-0.020438,0.096114,-0.000002,-0.024154,0.111065,-0.049159,0.047336,0.090105,-0.010446,0.050156,0.110335,-0.035952,0.051103,0.103799,-0.026210,-0.020400,0.096121,0.013107,-0.016896,0.104787,-0.013102,-0.016877,0.104791,0.010695,-0.020887,0.103543,-0.010696,-0.020872,0.103546,0.010693,-0.023288,0.103085,-0.010698,-0.023272,0.103088,0.013100,-0.026804,0.104319,-0.013109,-0.026785,0.104323,0.000001,-0.021037,0.111524,0.021390,-0.020943,0.094266,-0.021393,-0.020912,0.094272,0.035189,-0.020139,0.093544,-0.035191,-0.020088,0.093554
27,0.900000,0.030064,-0.018042,-0.971490,0.489700,4.689352,-0.902719,-0.000002,0.141142,-0.000000,0.249821,0.446538,0.000000,-0.000202,0.033160,0.000000,0.106700,0.105362,0.000002,-0.018146,0.112807,-0.000006,-0.029021,0.112761,-0.000026,-0.054438,0.103569,0.049247,0.047221,0.090096,0.010531,0.050119,0.110332,0.036043,0.051002,0.103796,0.026238,-0.020401,0.096087,-0.000002,-0.024243,0.111048,-0.049154,0.047292,0.090109,-0.010427,0.050135,0.110335,-0.035940,0.051054,0.103805,-0.026241,-0.020362,0.096094,0.013122,-0.016894,0.104785,-0.013118,-0.016875,0.104789,0.010708,-0.020878,0.103541,-0.010710,-0.020862,0.103544,0.010706,-0.023348,0.103066,-0.010712,-0.023332,0.103069,0.013114,-0.026854,0.104300,-0.013125,-0.026835,0.104304,0.000000,-0.021035,0.111524,0.021416,-0.020923,0.094242,-0.021421,-0.020892,0.094248,0.035202,-0.020126,0.093532,-0.035205,-0.020074,0.093541
28,0.933333,0.030467,-0.018835,-0.972819,1.349811,4.473012,-0.655643,0.000653,-0.027592,-0.000000,0.163716,0.393961,0.000000,-0.000341,0.089729,0.000000,0.133894,0.133024,-0.000006,-0.018314,0.112785,-0.000031,-0.030178,0.112673,-0.000087,-0.054903,0.103002,0.049506,0.049697,0.089892,0.012760,0.052470,0.110311,0.037560,0.054392,0.103307,0.025716,-0.021198,0.096541,-0.000021,-0.025218,0.110861,-0.049253,0.049897,0.089920,-0.012485,0.052521,0.110318,-0.037281,0.054543,0.103328,-0.025749,-0.021088,0.096556,0.012861,-0.017121,0.104702,-0.012872,-0.017066,0.104710,0.010469,-0.021215,0.103461,-0.010499,-0.021170,0.103467,0.010463,-0.024276,0.102874,-0.010505,-0.024232,0.102881,0.012837,-0.027972,0.104110,-0.012895,-0.027917,0.104117,-0.000013,-0.021242,0.111448,0.020950,-0.021642,0.094652,-0.020986,-0.021553,0.094664,0.034962,-0.020362,0.093760,-0.034994,-0.020213,0.093781
29,0.966667,0.031862,-0.019388,-0.973481,2.323393,3.686573,-0.432172,0.170703,-0.042486,-0.000000,-0.047636,0.439830,0.000000,-0.000170,0.142052,0.000000,0.294586,0.196773,-0.000018,-0.020157,0.112295,-0.000047,-0.031605,0.112266,-0.000112,-0.055695,0.102068,0.049916,0.053572,0.089503,0.014541,0.054616,0.110295,0.038765,0.058774,0.102683,0.026219,-0.021766,0.095992,-0.000036,-0.026831,0.110551,-0.049592,0.053823,0.089533,-0.014199,0.054688,0.110304,-0.038407,0.058969,0.102707,-0.026273,-0.021632,0.096007,0.013107,-0.018342,0.104071,-0.013139,-0.018275,0.104078,0.010686,-0.022321,0.102831,-0.010739,-0.022267,0.102837,0.010677,-0.025642,0.102367,-0.010747,-0.025587,0.102373,0.013079,-0.029250,0.103603,-0.013167,-0.029183,0.103611,-0.000025,-0.022522,0.111016,0.021394,-0.022572,0.094168,-0.021454,-0.022462,0.094181,0.035182,-0.020516,0.093539,-0.035231,-0.020337,0.093559
30,1.000000,0.031894,-0.019515,-0.973416,2.411072,3.651588,-0.342095,0.175553,-0.027421,0.000000,-0.044434,0.455461,0.000000,-0.000099,0.145687,0.000000,0.299218,0.194147,-0.000017,-0.020043,0.112325,-0.000045,-0.031534,0.112287,-0.000108,-0.055656,0.102115,0.049902,0.053437,0.089516,0.014464,0.054528,0.110296,0.038712,0.058613,0.102706,0.026192,-0.021694,0.096025,-0.000034,-0.026749,0.110567,-0.049582,0.053685,0.089546,-0.014126,0.054599,0.110304,-0.038359,0.058805,0.102729,-0.026243,-0.021564,0.096040,0.013094,-0.018259,0.104115,-0.013123,-0.018194,0.104123,0.010675,-0.022244,0.102875,-0.010724,-0.022191,0.102881,0.010666,-0.025564,0.102399,-0.010733,-0.025510,0.102405,0.013067,-0.029173,0.103636,-0.013150,-0.029108,0.103643,-0.000023,-0.022443,0.111043,0.021371,-0.022489,0.094197,-0.021427,-0.022382,0.094209,0.035171,-0.020496,0.093550,-0.035217,-0.020321,0.093571
31,1.033333,0.031837,-0.019497,-0.973341,2.366430,3.681260,-0.328756,0.165579,-0.016075,0.000000,-0.024948,0.457837,0.000000,-0.000055,0.139618,0.000000,0.288875,0.189796,-0.000016,-0.019991,0.112339,-0.000044,-0.031501,0.112296,-0.000106,-0.055638,0.102137,0.049892,0.053343,0.089525,0.014411,0.054466,0.110296,0.038676,0.058501,0.102722,0.026180,-0.021661,0.096040,-0.000033,-0.026712,0.110574,-0.049575,0.053589,0.089555,-0.014075,0.054537,0.110304,-0.038325,0.058691,0.102745,-0.026229,-0.021532,0.096055,0.013088,-0.018221,0.104135,-0.013116,-0.018157,0.104143,0.010670,-0.022209,0.102895,-0.010718,-0.022157,0.102901,0.010662,-0.025528,0.102414,-0.010726,-0.025475,0.102420,0.013062,-0.029138,0.103650,-0.013143,-0.029073,0.103658,-0.000022,-0.022406,0.111055,0.021360,-0.022451,0.094210,-0.021414,-0.022346,0.094223,0.035166,-0.020487,0.093556,-0.035210,-0.020315,0.093576
32,1.066667,0.031711,-0.019389,-0.973237,2.230754,3.757958,-0.355500,0.148679,-0.004768,0.000000,0.003194,0.455404,0.000000,-0.000015,0.129070,0.000000,0.271502,0.184247,-0.000015,-0.019956,0.112348,-0.000043,-0.031480,0.112303,-0.000105,-0.055626,0.102151,0.049881,0.053231,0.089535,0.014347,0.054394,0.110296,0.038633,0.058368,0.102741,0.026172,-0.021639,0.096050,-0.000032,-0.026687,0.110578,-0.049566,0.053474,0.089565,-0.014015,0.054463,0.110305,-0.038286,0.058556,0.102764,-0.026220,-0.021512,0.096065,0.013085,-0.018196,0.104149,-0.013111,-0.018132,0.104156,0.010667,-0.022186,0.102908,-0.010713,-0.022134,0.102914,0.010658,-0.025504,0.102424,-0.010721,-0.025452,0.102430,0.013058,-0.029114,0.103660,-0.013138,-0.029051,0.103668,-0.000021,-0.022382,0.111063,0.021353,-0.022425,0.094219,-0.021406,-0.022321,0.094231,0.035162,-0.020481,0.093559,-0.035206,-0.020310,0.093580
33,1.100000,0.031670,-0.019348,-0.973209,2.183414,3.783910,-0.368879,0.144447,-0.002486,0.000000,0.009903,0.454347,0.000000,-0.000008,0.126411,0.000000,0.267162,0.182984,-0.000015,-0.019951,0.112350,-0.000043,-0.031477,0.112304,-0.000105,-0.055625,0.102153,0.049877,0.053199,0.089538,0.014329,0.054373,0.110297,0.038621,0.058329,0.102747,0.026171,-0.021636,0.096051,-0.000032,-0.026684,0.110579,-0.049564,0.053441,0.089568,-0.013998,0.054442,0.110305,-0.038274,0.058517,0.102769,-0.026218,-0.021509,0.096066,0.013084,-0.018192,0.104151,-0.013110,-0.018128,0.104158,0.010666,-0.022183,0.102910,-0.010713,-0.022131,0.102916,0.010658,-0.025500,0.102425,-0.010721,-0.025449,0.102431,0.013057,-0.029111,0.103661,-0.013137,-0.029048,0.103669,-0.000021,-0.022379,0.111065,0.021352,-0.022422,0.094220,-0.021405,-0.022318,0.094232,0.035162,-0.020480,0.093560,-0.035205,-0.020309,0.093581
34,1.133333,0.031624,-0.019301,-0.973179,2.130218,3.812790,-0.385320,0.140739,-0.000641,0.000000,0.015686,0.453295,0.000000,-0.000002,0.124075,0.000000,0.263362,0.181913,-0.000015,-0.019948,0.112351,-0.000043,-0.031475,0.112304,-0.000105,-0.055624,0.102155,0.049873,0.053161,0.089542,0.014307,0.054348,0.110297,0.038606,0.058284,0.102753,0.026170,-0.021634,0.096052,-0.000032,-0.026682,0.110580,-0.049561,0.053403,0.089572,-0.013977,0.054417,0.110305,-0.038261,0.058471,0.102776,-0.026218,-0.021507,0.096067,0.013084,-0.018190,0.104152,-0.013110,-0.018126,0.104160,0.010666,-0.022181,0.102911,-0.010712,-0.022129,0.102918,0.010658,-0.025498,0.102426,-0.010720,-0.025446,0.102432,0.013057,-0.029109,0.103662,-0.013137,-0.029045,0.103670,-0.000021,-0.022377,0.111065,0.021352,-0.022419,0.094221,-0.021404,-0.022316,0.094233,0.035161,-0.020480,0.093560,-0.035205,-0.020309,0.093581
35,1.166667,0.031613,-0.019289,-0.973172,2.117111,3.819860,-0.389599,0.140050,-0.000320,0.000000,0.016747,0.453083,0.000000,-0.000001,0.123641,0.000000,0.262657,0.181719,-0.000015,-0.019947,0.112351,-0.000043,-0.031474,0.112304,-0.000105,-0.055623,0.102155,0.049872,0.053150,0.089543,0.014301,0.054341,0.110297,0.038602,0.058271,0.102755,0.026170,-0.021633,0.096052,-0.000032,-0.026681,0.110580,-0.049560,0.053392,0.089573,-0.013971,0.054410,0.110305,-0.038257,0.058458,0.102778,-0.026217,-0.021506,0.096068,0.013084,-0.018189,0.104152,-0.013110,-0.018126,0.104160,0.010666,-0.022180,0.102912,-0.010712,-0.022128,0.102918,0.010658,-0.025498,0.102426,-0.010720,-0.025446,0.102433,0.013057,-0.029109,0.103663,-0.013137,-0.029045,0.103670,-0.000021,-0.022376,0.111065,0.021352,-0.022419,0.094221,-0.021404,-0.022315,0.094233,0.035161,-0.020480,0.093560,-0.035205,-0.020309,0.093581
36,1.200000,0.031607,-0.019282,-0.973167,2.109095,3.824173,-0.392271,0.139695,-0.000158,0.000000,0.017292,0.452970,0.000000,-0.000000,0.123417,0.000000,0.262293,0.181620,-0.000015,-0.019947,0.112351,-0.000043,-0.031474,0.112304,-0.000105,-0.055623,0.102155,0.049871,0.053142,0.089544,0.014297,0.054336,0.110297,0.038599,0.058262,0.102756,0.026170,-0.021633,0.096052,-0.000032,-0.026681,0.110580,-0.049559,0.053384,0.089573,-0.013967,0.054405,0.110305,-0.038254,0.058449,0.102779,-0.026217,-0.021506,0.096068,0.013084,-0.018189,0.104152,-0.013110,-0.018126,0.104160,0.010666,-0.022180,0.102912,-0.010712,-0.022128,0.102918,0.010658,-0.025498,0.102426,-0.010720,-0.025446,0.102433,0.013057,-0.029108,0.103663,-0.013137,-0.029045,0.103670,-0.000021,-0.022376,0.111065,0.021352,-0.022419,0.094221,-0.021404,-0.022315,0.094233,0.035161,-0.020479,0.093560,-0.035205,-0.020309,0.093581
37,1.233333,0.032750,-0.019035,-0.973774,1.841744,3.269676,-0.528660,-0.021574,0.021260,0.000000,0.240562,0.386565,0.000000,-0.000000,0.072433,0.000000,0.299621,0.201514,-0.000001,-0.020220,0.112310,-0.000024,-0.032284,0.112291,-0.000071,-0.055932,0.101802,0.049423,0.048786,0.089955,0.012104,0.051770,0.110298,0.037119,0.053234,0.103456,0.025639,-0.020935,0.096647,-0.000015,-0.027293,0.110461,-0.049183,0.048970,0.089987,-0.011840,0.051815,0.110306,-0.036854,0.053372,0.103480,-0.025654,-0.020840,0.096664,0.012823,-0.018148,0.104270,-0.012823,-0.018101,0.104279,0.010438,-0.022262,0.103030,-0.010454,-0.022223,0.103037,0.010431,-0.025816,0.102528,-0.010461,-0.025777,0.102534,0.012802,-0.029516,0.103764,-0.012845,-0.029468,0.103772,-0.000006,-0.022682,0.110964,0.020881,-0.022058,0.094745,-0.020902,-0.021981,0.094758,0.034933,-0.020267,0.093801,-0.034947,-0.020138,0.093824
38,1.266667,0.032475,-0.019175,-0.973692,1.873916,3.202116,-1.001449,-0.038726,0.111570,0.000000,0.348898,0.397018,0.000000,-0.000000,0.065526,0.000000,0.290560,0.166217,0.000037,-0.020198,0.112311,0.000017,-0.030900,0.112507,-0.000036,-0.055298,0.102570,0.049253,0.046657,0.090160,0.011115,0.050495,0.110321,0.036467,0.050783,0.103803,0.025849,-0.021032,0.096446,0.000025,-0.025972,0.110713,-0.048961,0.046842,0.090223,-0.010783,0.050536,0.110336,-0.036143,0.050920,0.103850,-0.025799,-0.020935,0.096480,0.012948,-0.018182,0.104242,-0.012877,-0.018134,0.104260,0.010552,-0.022256,0.103000,-0.010498,-0.022216,0.103014,0.010547,-0.024819,0.102731,-0.010503,-0.024779,0.102745,0.012928,-0.028477,0.103965,-0.012896,-0.028429,0.103982,0.000031,-0.022649,0.110983,0.021071,-0.022007,0.094565,-0.021028,-0.021927,0.094593,0.035043,-0.020334,0.093699,-0.034995,-0.020202,0.093746
39,1.300000,0.032967,-0.018410,-0.974017,1.188550,2.914162,-1.102416,-0.030485,0.114299,0.000000,0.364369,0.432384,0.000000,-0.000000,0.034501,0.000000,0.262655,0.142570,0.000019,-0.019919,0.112366,0.000010,-0.030227,0.112567,-0.000015,-0.055000,0.102899,0.049171,0.046741,0.090176,0.011245,0.050725,0.110315,0.036529,0.050973,0.103787,0.026110,-0.020530,0.096220,0.000014,-0.025398,0.110826,-0.049021,0.046834,0.090210,-0.011073,0.050746,0.110323,-0.036361,0.051042,0.103812,-0.026083,-0.020483,0.096237,0.013067,-0.017924,0.104336,-0.013030,-0.017901,0.104344,0.010660,-0.021940,0.103094,-0.010631,-0.021921,0.103101,0.010658,-0.024265,0.102851,-0.010633,-0.024246,0.102858,0.013058,-0.027819,0.104086,-0.013038,-0.027796,0.104095,0.000017,-0.022383,0.111069,0.021304,-0.021523,0.094362,-0.021279,-0.021485,0.094376,0.035153,-0.020147,0.093595,-0.035127,-0.020085,0.093618
40,1.333333,0.033088,-0.018185,-0.974095,0.993788,2.851981,-1.101375,-0.019594,0.106783,0.000000,0.348477,0.441013,0.000000,-0.000000,0.032212,0.000000,0.256825,0.140281,0.000019,-0.019940,0.112362,0.000009,-0.030334,0.112552,-0.000018,-0.055050,0.102842,0.049182,0.046834,0.090166,0.011290,0.050777,0.110315,0.036559,0.051079,0.103772,0.026089,-0.020582,0.096236,0.000013,-0.025498,0.110806,-0.049028,0.046930,0.090201,-0.011114,0.050799,0.110323,-0.036388,0.051150,0.103797,-0.026064,-0.020531,0.096254,0.013056,-0.017947,0.104326,-0.013020,-0.017921,0.104335,0.010651,-0.021967,0.103084,-0.010623,-0.021946,0.103091,0.010648,-0.024354,0.102829,-0.010625,-0.024333,0.102836,0.013047,-0.027916,0.104064,-0.013030,-0.027891,0.104073,0.000016,-0.022402,0.111062,0.021285,-0.021575,0.094376,-0.021262,-0.021533,0.094391,0.035143,-0.020164,0.093603,-0.035119,-0.020095,0.093627
41,1.366667,0.031838,-0.018085,-0.972379,0.883682,3.563444,-0.605335,-0.006348,0.167661,0.000000,0.303535,0.443005,0.000000,-0.000000,0.056156,0.000000,0.263843,0.176519,-0.000001,-0.019984,0.112348,-0.000014,-0.031323,0.112362,-0.000043,-0.055534,0.102267,0.049211,0.046790,0.090126,0.010575,0.050136,0.110304,0.036080,0.050652,0.103822,0.026077,-0.020768,0.096225,-0.000008,-0.026489,0.110616,-0.049073,0.046898,0.090145,-0.010422,0.050159,0.110308,-0.035929,0.050731,0.103836,-0.026087,-0.020710,0.096235,0.013041,-0.018009,0.104284,-0.013041,-0.017980,0.104289,0.010634,-0.022028,0.103043,-0.010644,-0.022004,0.103047,0.010631,-0.025158,0.102609,-0.010648,-0.025134,0.102613,0.013029,-0.028734,0.103845,-0.013053,-0.028705,0.103850,-0.000004,-0.022428,0.111050,0.021272,-0.021797,0.094368,-0.021285,-0.021749,0.094376,0.035129,-0.020205,0.093611,-0.035138,-0.020127,0.093624
42,1.400000,0.031838,-0.018085,-0.972379,0.883682,3.563444,-0.605335,-0.006348,0.167661,0.000000,0.303535,0.443005,0.000000,-0.000000,0.056156,0.000000,0.263843,0.176519,-0.000001,-0.019984,0.112348,-0.000014,-0.031323,0.112362,-0.000043,-0.055534,0.102267,0.049211,0.046790,0.090126,0.010575,0.050136,0.110304,0.036080,0.050652,0.103822,0.026077,-0.020768,0.096225,-0.000008,-0.026489,0.110616,-0.049073,0.046898,0.090145,-0.010422,0.050159,0.110308,-0.035929,0.050731,0.103836,-0.026087,-0.020710,0.096235,0.013041,-0.018009,0.104284,-0.013041,-0.017980,0.104289,0.010634,-0.022028,0.103043,-0.010644,-0.022004,0.103047,0.010631,-0.025158,0.102609,-0.010648,-0.025134,0.102613,0.013029,-0.028734,0.103845,-0.013053,-0.028705,0.103850,-0.000004,-0.022428,0.111050,0.021272,-0.021797,0.094368,-0.021285,-0.021749,0.094376,0.035129,-0.020205,0.093611,-0.035138,-0.020127,0.093624
43,1.433333,0.031775,-0.018172,-0.972347,0.969569,3.609325,-0.569353,-0.001767,0.155304,0.000000,0.292986,0.440692,0.000000,-0.000000,0.059368,0.000000,0.265493,0.176721,0.000001,-0.019802,0.113497,-0.000012,-0.031215,0.113519,-0.000042,-0.055779,0.103337,0.049713,0.046841,0.091032,0.010734,0.050215,0.111419,0.036480,0.050763,0.104860,0.026739,-0.020591,0.097212,-0.000007,-0.026330,0.111755,-0.049573,0.046951,0.091052,-0.010578,0.050239,0.111423,-0.036325,0.050844,0.104874,-0.026746,-0.020531,0.097223,0.013373,-0.017806,0.105351,-0.013370,-0.017776,0.105357,0.010942,-0.021866,0.104097,-0.010949,-0.021842,0.104102,0.010938,-0.024995,0.103668,-0.010953,-0.024970,0.103672,0.013361,-0.028608,0.104917,-0.013382,-0.028578,0.104922,-0.000002,-0.022272,0.112185,0.021886,-0.021628,0.095336,-0.021896,-0.021578,0.095345,0.035687,-0.020025,0.094569,-0.035693,-0.019944,0.094584
44,1.466667,0.031838,-0.018229,-0.972465,1.026508,3.578963,-0.588279,-0.000455,0.147803,0.000000,0.290557,0.439674,0.000000,-0.000000,0.059687,0.000000,0.265874,0.175317,0.000001,-0.019813,0.113428,-0.000012,-0.031211,0.113452,-0.000042,-0.055759,0.103279,0.049700,0.046869,0.091000,0.010756,0.050241,0.111381,0.036485,0.050800,0.104819,0.026699,-0.020601,0.097154,-0.000007,-0.026328,0.111689,-0.049557,0.046981,0.091020,-0.010598,0.050264,0.111386,-0.036328,0.050882,0.104834,-0.026705,-0.020541,0.097165,0.013353,-0.017818,0.105287,-0.013350,-0.017788,0.105293,0.010923,-0.021876,0.104034,-0.010930,-0.021852,0.104039,0.010920,-0.024996,0.103607,-0.010933,-0.024971,0.103611,0.013340,-0.028607,0.104855,-0.013362,-0.028577,0.104860,-0.000002,-0.022282,0.112117,0.021848,-0.021637,0.095279,-0.021858,-0.021587,0.095288,0.035653,-0.020036,0.094512,-0.035659,-0.019955,0.094527
